scanID,segmethod,hemisphere,nuclei,AVGDIST,manufacturerCode,model,field
2,hipsthomas,left,5,0.998987
2,hipsthomas,right,5,0.948382
2,hipsthomas,left,6,0.397819
2,hipsthomas,right,6,0.468428
2,hipsthomas,left,7,0.543157
2,hipsthomas,right,7,0.461013
2,hipsthomas,left,8,0.583516
2,hipsthomas,right,8,0.742918
2,hipsthomas,left,9,0.434149
2,hipsthomas,right,9,1.033241
2,hipsthomas,left,10,2.056116
2,hipsthomas,right,10,2.607695
2,hipsthomas,left,11,0.572202
2,hipsthomas,right,11,0.669883
2,hipsthomas,left,12,0.618072
2,hipsthomas,right,12,0.514721
3,t1thomas,left,2,0.680265
3,t1thomas,right,2,0.324726
3,t1thomas,left,4,0.499945
3,t1thomas,right,4,0.312940
3,t1thomas,left,5,0.947527
3,t1thomas,right,5,0.798931
3,t1thomas,left,6,0.541362
3,t1thomas,right,6,0.443406
3,t1thomas,left,7,0.894328
3,t1thomas,right,7,0.713719
3,t1thomas,left,8,0.530603
3,t1thomas,right,8,0.667497
3,t1thomas,left,9,0.743719
3,t1thomas,right,9,1.081555
3,t1thomas,left,10,3.064604
3,t1thomas,right,10,3.771145
3,t1thomas,left,11,1.357162
3,t1thomas,right,11,1.715317
3,t1thomas,left,12,0.697793
3,t1thomas,right,12,0.630541
3,hipsthomas,left,2,0.787491
3,hipsthomas,right,2,0.525513
3,hipsthomas,left,4,0.538929
3,hipsthomas,right,4,0.344346
3,hipsthomas,left,5,0.827543
3,hipsthomas,right,5,0.901458
3,hipsthomas,left,6,0.359494
3,hipsthomas,right,6,0.465535
3,hipsthomas,left,7,0.623653
3,hipsthomas,right,7,0.516383
3,hipsthomas,left,8,0.552157
3,hipsthomas,right,8,0.835390
3,hipsthomas,left,9,0.609919
3,hipsthomas,right,9,1.236449
3,hipsthomas,left,10,2.222522
3,hipsthomas,right,10,2.730297
3,hipsthomas,left,11,0.746839
3,hipsthomas,right,11,0.816107
3,hipsthomas,left,12,0.511825
3,hipsthomas,right,12,0.531652
4,t1thomas,left,2,0.494134
4,t1thomas,right,2,0.354925
4,t1thomas,left,4,0.637925
4,t1thomas,right,4,0.511306
4,t1thomas,left,5,0.980456
4,t1thomas,right,5,0.958878
4,t1thomas,left,6,0.616260
4,t1thomas,right,6,0.578731
4,t1thomas,left,7,0.849482
4,t1thomas,right,7,0.714884
4,t1thomas,left,8,0.437930
4,t1thomas,right,8,0.709068
4,t1thomas,left,9,0.615586
4,t1thomas,right,9,1.247739
4,t1thomas,left,10,2.257517
4,t1thomas,right,10,3.260351
4,t1thomas,left,11,1.300875
4,t1thomas,right,11,1.167976
4,t1thomas,left,12,0.877589
4,t1thomas,right,12,0.764419
4,hipsthomas,left,2,0.632317
4,hipsthomas,right,2,0.480563
4,hipsthomas,left,4,0.690178
4,hipsthomas,right,4,0.460704
4,hipsthomas,left,5,1.072886
4,hipsthomas,right,5,0.945764
4,hipsthomas,left,6,0.430608
4,hipsthomas,right,6,0.527970
4,hipsthomas,left,7,0.615814
4,hipsthomas,right,7,0.718026
4,hipsthomas,left,8,0.653701
4,hipsthomas,right,8,0.879319
4,hipsthomas,left,9,0.551480
4,hipsthomas,right,9,1.101261
4,hipsthomas,left,10,2.050767
4,hipsthomas,right,10,2.794050
4,hipsthomas,left,11,0.540342
4,hipsthomas,right,11,0.786237
4,hipsthomas,left,12,0.553389
4,hipsthomas,right,12,0.440208
5,t1thomas,left,2,0.465553
5,t1thomas,right,2,0.316520
5,t1thomas,left,4,0.476181
5,t1thomas,right,4,0.350813
5,t1thomas,left,5,1.174518
5,t1thomas,right,5,1.926272
5,t1thomas,left,6,0.424470
5,t1thomas,right,6,0.377687
5,t1thomas,left,7,0.855092
5,t1thomas,right,7,0.455225
5,t1thomas,left,8,0.527598
5,t1thomas,right,8,0.645337
5,t1thomas,left,9,0.699820
5,t1thomas,right,9,1.150890
5,t1thomas,left,10,2.641842
5,t1thomas,right,10,2.913135
5,t1thomas,left,11,0.782918
5,t1thomas,right,11,0.723875
5,t1thomas,left,12,0.697134
5,t1thomas,right,12,0.537932
5,hipsthomas,left,2,0.942230
5,hipsthomas,right,2,0.532045
5,hipsthomas,left,4,0.651867
5,hipsthomas,right,4,0.425665
5,hipsthomas,left,5,0.937251
5,hipsthomas,right,5,1.026406
5,hipsthomas,left,6,0.442309
5,hipsthomas,right,6,0.484713
5,hipsthomas,left,7,0.824749
5,hipsthomas,right,7,0.906702
5,hipsthomas,left,8,0.822099
5,hipsthomas,right,8,0.960638
5,hipsthomas,left,9,0.593125
5,hipsthomas,right,9,1.025259
5,hipsthomas,left,10,2.193028
5,hipsthomas,right,10,2.953004
5,hipsthomas,left,11,0.522048
5,hipsthomas,right,11,0.521229
5,hipsthomas,left,12,0.583014
5,hipsthomas,right,12,0.434899
6,t1thomas,left,2,0.572386
6,t1thomas,right,2,0.477028
6,t1thomas,left,4,0.472133
6,t1thomas,right,4,0.465562
6,t1thomas,left,5,1.094113
6,t1thomas,right,5,1.227873
6,t1thomas,left,6,0.455084
6,t1thomas,right,6,0.410155
6,t1thomas,left,7,1.021888
6,t1thomas,right,7,0.434787
6,t1thomas,left,8,0.520412
6,t1thomas,right,8,0.628552
6,t1thomas,left,9,0.820483
6,t1thomas,right,9,1.443152
6,t1thomas,left,10,2.329343
6,t1thomas,right,10,2.977718
6,t1thomas,left,11,0.990711
6,t1thomas,right,11,1.154901
6,t1thomas,left,12,0.796873
6,t1thomas,right,12,0.692238
6,hipsthomas,left,2,0.601882
6,hipsthomas,right,2,0.631546
6,hipsthomas,left,4,0.756897
6,hipsthomas,right,4,0.482966
6,hipsthomas,left,5,0.843271
6,hipsthomas,right,5,0.812066
6,hipsthomas,left,6,0.438653
6,hipsthomas,right,6,0.439161
6,hipsthomas,left,7,1.157685
6,hipsthomas,right,7,0.651024
6,hipsthomas,left,8,0.625190
6,hipsthomas,right,8,0.637574
6,hipsthomas,left,9,0.678493
6,hipsthomas,right,9,1.341140
6,hipsthomas,left,10,2.200691
6,hipsthomas,right,10,2.919424
6,hipsthomas,left,11,0.763179
6,hipsthomas,right,11,0.804347
6,hipsthomas,left,12,0.550890
6,hipsthomas,right,12,0.536025
7,t1thomas,left,2,0.511147
7,t1thomas,right,2,0.329674
7,t1thomas,left,4,0.647004
7,t1thomas,right,4,0.413185
7,t1thomas,left,5,1.272848
7,t1thomas,right,5,1.173442
7,t1thomas,left,6,0.757864
7,t1thomas,right,6,0.536723
7,t1thomas,left,7,1.089674
7,t1thomas,right,7,0.806239
7,t1thomas,left,8,0.372203
7,t1thomas,right,8,0.496360
7,t1thomas,left,9,0.685106
7,t1thomas,right,9,0.869852
7,t1thomas,left,10,1.878594
7,t1thomas,right,10,3.014804
7,t1thomas,left,11,1.327964
7,t1thomas,right,11,1.409996
7,t1thomas,left,12,1.071387
7,t1thomas,right,12,0.891600
7,hipsthomas,left,2,0.688057
7,hipsthomas,right,2,0.437939
7,hipsthomas,left,4,0.774312
7,hipsthomas,right,4,0.409436
7,hipsthomas,left,5,1.005158
7,hipsthomas,right,5,1.088064
7,hipsthomas,left,6,0.451850
7,hipsthomas,right,6,0.392704
7,hipsthomas,left,7,0.778177
7,hipsthomas,right,7,0.579248
7,hipsthomas,left,8,0.761245
7,hipsthomas,right,8,0.706463
7,hipsthomas,left,9,0.572423
7,hipsthomas,right,9,0.839958
7,hipsthomas,left,10,2.228857
7,hipsthomas,right,10,2.890504
7,hipsthomas,left,11,0.457342
7,hipsthomas,right,11,0.543618
7,hipsthomas,left,12,0.631687
7,hipsthomas,right,12,0.535466
8,t1thomas,left,2,12.380044
8,t1thomas,right,2,13.271773
8,t1thomas,left,4,11.012379
8,t1thomas,right,4,12.977743
8,t1thomas,left,5,7.321800
8,t1thomas,right,5,10.704624
8,t1thomas,left,6,7.559905
8,t1thomas,right,6,11.594199
8,t1thomas,left,7,5.789000
8,t1thomas,right,7,13.924130
8,t1thomas,left,8,2.424026
8,t1thomas,right,8,10.028445
8,t1thomas,left,9,0.599815
8,t1thomas,right,9,9.473413
8,t1thomas,left,10,1.093145
8,t1thomas,right,10,7.578447
8,t1thomas,left,11,4.038851
8,t1thomas,right,11,7.738596
8,t1thomas,left,12,6.614583
8,t1thomas,right,12,7.167616
8,hipsthomas,left,2,13.070967
8,hipsthomas,right,2,12.848323
8,hipsthomas,left,4,11.505098
8,hipsthomas,right,4,12.972469
8,hipsthomas,left,5,8.157037
8,hipsthomas,right,5,10.680084
8,hipsthomas,left,6,8.038613
8,hipsthomas,right,6,11.121552
8,hipsthomas,left,7,5.653304
8,hipsthomas,right,7,13.417756
8,hipsthomas,left,8,2.436379
8,hipsthomas,right,8,7.899446
8,hipsthomas,left,9,0.565256
8,hipsthomas,right,9,9.183563
8,hipsthomas,left,10,0.955719
8,hipsthomas,right,10,7.262555
8,hipsthomas,left,11,4.022423
8,hipsthomas,right,11,5.929505
8,hipsthomas,left,12,6.035378
8,hipsthomas,right,12,5.353878
9,t1thomas,left,2,0.540360
9,t1thomas,right,2,0.401145
9,t1thomas,left,4,0.661830
9,t1thomas,right,4,0.780048
9,t1thomas,left,5,1.168434
9,t1thomas,right,5,1.063213
9,t1thomas,left,6,0.521545
9,t1thomas,right,6,0.705273
9,t1thomas,left,7,0.790365
9,t1thomas,right,7,0.937582
9,t1thomas,left,8,0.462617
9,t1thomas,right,8,0.714411
9,t1thomas,left,9,0.831421
9,t1thomas,right,9,0.828108
9,t1thomas,left,10,2.447432
9,t1thomas,right,10,2.822907
9,t1thomas,left,11,1.396577
9,t1thomas,right,11,1.975585
9,t1thomas,left,12,0.987163
9,t1thomas,right,12,0.992544
9,hipsthomas,left,2,0.576241
9,hipsthomas,right,2,0.539535
9,hipsthomas,left,4,0.872596
9,hipsthomas,right,4,0.437064
9,hipsthomas,left,5,1.084105
9,hipsthomas,right,5,0.918837
9,hipsthomas,left,6,0.497304
9,hipsthomas,right,6,0.449889
9,hipsthomas,left,7,0.744383
9,hipsthomas,right,7,0.528837
9,hipsthomas,left,8,0.636491
9,hipsthomas,right,8,0.949904
9,hipsthomas,left,9,0.534898
9,hipsthomas,right,9,1.265444
9,hipsthomas,left,10,2.117657
9,hipsthomas,right,10,2.678705
9,hipsthomas,left,11,0.526930
9,hipsthomas,right,11,0.702285
9,hipsthomas,left,12,0.690840
9,hipsthomas,right,12,0.552897
10,t1thomas,left,2,0.494488
10,t1thomas,right,2,0.366913
10,t1thomas,left,4,0.543763
10,t1thomas,right,4,0.387552
10,t1thomas,left,5,1.208525
10,t1thomas,right,5,1.239597
10,t1thomas,left,6,0.506330
10,t1thomas,right,6,0.426304
10,t1thomas,left,7,0.808407
10,t1thomas,right,7,0.435725
10,t1thomas,left,8,0.456877
10,t1thomas,right,8,0.576471
10,t1thomas,left,9,0.597643
10,t1thomas,right,9,0.961032
10,t1thomas,left,10,2.071042
10,t1thomas,right,10,2.719286
10,t1thomas,left,11,0.747247
10,t1thomas,right,11,0.643685
10,t1thomas,left,12,0.695269
10,t1thomas,right,12,0.669278
10,hipsthomas,left,2,0.695969
10,hipsthomas,right,2,0.482740
10,hipsthomas,left,4,0.664006
10,hipsthomas,right,4,0.518170
10,hipsthomas,left,5,1.016169
10,hipsthomas,right,5,0.976564
10,hipsthomas,left,6,0.492114
10,hipsthomas,right,6,0.579972
10,hipsthomas,left,7,0.685072
10,hipsthomas,right,7,0.669181
10,hipsthomas,left,8,0.672244
10,hipsthomas,right,8,0.863519
10,hipsthomas,left,9,0.587458
10,hipsthomas,right,9,0.944639
10,hipsthomas,left,10,2.202348
10,hipsthomas,right,10,3.069611
10,hipsthomas,left,11,0.554334
10,hipsthomas,right,11,0.526006
10,hipsthomas,left,12,0.578975
10,hipsthomas,right,12,0.476315
11,t1thomas,left,2,0.509705
11,t1thomas,right,2,0.365641
11,t1thomas,left,4,0.643211
11,t1thomas,right,4,0.460298
11,t1thomas,left,5,1.075250
11,t1thomas,right,5,1.045101
11,t1thomas,left,6,0.557445
11,t1thomas,right,6,0.476976
11,t1thomas,left,7,0.781764
11,t1thomas,right,7,0.713646
11,t1thomas,left,8,0.477597
11,t1thomas,right,8,0.661300
11,t1thomas,left,9,0.824234
11,t1thomas,right,9,0.944003
11,t1thomas,left,10,2.163357
11,t1thomas,right,10,2.842651
11,t1thomas,left,11,1.208736
11,t1thomas,right,11,1.362466
11,t1thomas,left,12,0.915113
11,t1thomas,right,12,0.855100
11,hipsthomas,left,2,0.663052
11,hipsthomas,right,2,0.546665
11,hipsthomas,left,4,0.687197
11,hipsthomas,right,4,0.430093
11,hipsthomas,left,5,0.937960
11,hipsthomas,right,5,1.056732
11,hipsthomas,left,6,0.414865
11,hipsthomas,right,6,0.474697
11,hipsthomas,left,7,0.585341
11,hipsthomas,right,7,0.477211
11,hipsthomas,left,8,0.751995
11,hipsthomas,right,8,0.931528
11,hipsthomas,left,9,0.577871
11,hipsthomas,right,9,0.886336
11,hipsthomas,left,10,2.094568
11,hipsthomas,right,10,2.429900
11,hipsthomas,left,11,0.671025
11,hipsthomas,right,11,0.599802
11,hipsthomas,left,12,0.617405
11,hipsthomas,right,12,0.474471
12,t1thomas,left,2,0.518321
12,t1thomas,right,2,0.341359
12,t1thomas,left,4,0.600028
12,t1thomas,right,4,0.607486
12,t1thomas,left,5,1.009648
12,t1thomas,right,5,1.015132
12,t1thomas,left,6,0.662301
12,t1thomas,right,6,0.657821
12,t1thomas,left,7,0.961040
12,t1thomas,right,7,0.605903
12,t1thomas,left,8,0.600176
12,t1thomas,right,8,0.720227
12,t1thomas,left,9,0.673036
12,t1thomas,right,9,1.069892
12,t1thomas,left,10,2.821559
12,t1thomas,right,10,3.167830
12,t1thomas,left,11,1.922825
12,t1thomas,right,11,1.887274
12,t1thomas,left,12,0.896621
12,t1thomas,right,12,0.880699
12,hipsthomas,left,2,0.572812
12,hipsthomas,right,2,0.521569
12,hipsthomas,left,4,0.516352
12,hipsthomas,right,4,0.391565
12,hipsthomas,left,5,0.871792
12,hipsthomas,right,5,0.943385
12,hipsthomas,left,6,0.369862
12,hipsthomas,right,6,0.498629
12,hipsthomas,left,7,0.672728
12,hipsthomas,right,7,0.546226
12,hipsthomas,left,8,0.659583
12,hipsthomas,right,8,0.918979
12,hipsthomas,left,9,0.462527
12,hipsthomas,right,9,1.112872
12,hipsthomas,left,10,2.001743
12,hipsthomas,right,10,2.943662
12,hipsthomas,left,11,0.658855
12,hipsthomas,right,11,0.667394
12,hipsthomas,left,12,0.643072
12,hipsthomas,right,12,0.509902
13,t1thomas,left,2,0.510392
13,t1thomas,right,2,0.316607
13,t1thomas,left,4,0.479006
13,t1thomas,right,4,0.362128
13,t1thomas,left,5,1.615533
13,t1thomas,right,5,1.837505
13,t1thomas,left,6,0.440960
13,t1thomas,right,6,0.385147
13,t1thomas,left,7,1.051838
13,t1thomas,right,7,0.608826
13,t1thomas,left,8,0.511146
13,t1thomas,right,8,0.660809
13,t1thomas,left,9,0.680761
13,t1thomas,right,9,1.160109
13,t1thomas,left,10,2.755724
13,t1thomas,right,10,2.964957
13,t1thomas,left,11,0.900513
13,t1thomas,right,11,0.789740
13,t1thomas,left,12,0.653018
13,t1thomas,right,12,0.577211
13,hipsthomas,left,2,0.831295
13,hipsthomas,right,2,0.509687
13,hipsthomas,left,4,0.800490
13,hipsthomas,right,4,0.487272
13,hipsthomas,left,5,0.978427
13,hipsthomas,right,5,0.973889
13,hipsthomas,left,6,0.527377
13,hipsthomas,right,6,0.524108
13,hipsthomas,left,7,0.884931
13,hipsthomas,right,7,0.793203
13,hipsthomas,left,8,0.705707
13,hipsthomas,right,8,0.981136
13,hipsthomas,left,9,0.447245
13,hipsthomas,right,9,0.942522
13,hipsthomas,left,10,1.882295
13,hipsthomas,right,10,2.889085
13,hipsthomas,left,11,0.504962
13,hipsthomas,right,11,0.495754
13,hipsthomas,left,12,0.570525
13,hipsthomas,right,12,0.428456
14,t1thomas,left,2,0.431810
14,t1thomas,right,2,0.358773
14,t1thomas,left,4,0.589137
14,t1thomas,right,4,0.511293
14,t1thomas,left,5,1.261464
14,t1thomas,right,5,1.544098
14,t1thomas,left,6,0.528204
14,t1thomas,right,6,0.439495
14,t1thomas,left,7,1.440219
14,t1thomas,right,7,0.993520
14,t1thomas,left,8,0.549270
14,t1thomas,right,8,0.641956
14,t1thomas,left,9,0.821198
14,t1thomas,right,9,1.030997
14,t1thomas,left,10,2.735979
14,t1thomas,right,10,2.999943
14,t1thomas,left,11,1.441996
14,t1thomas,right,11,1.583016
14,t1thomas,left,12,0.833967
14,t1thomas,right,12,0.930553
14,hipsthomas,left,2,0.597700
14,hipsthomas,right,2,0.532123
14,hipsthomas,left,4,0.673655
14,hipsthomas,right,4,0.327945
14,hipsthomas,left,5,1.063998
14,hipsthomas,right,5,1.072956
14,hipsthomas,left,6,0.426095
14,hipsthomas,right,6,0.521375
14,hipsthomas,left,7,1.028061
14,hipsthomas,right,7,0.686294
14,hipsthomas,left,8,0.682627
14,hipsthomas,right,8,0.889478
14,hipsthomas,left,9,0.636270
14,hipsthomas,right,9,0.920698
14,hipsthomas,left,10,2.453556
14,hipsthomas,right,10,2.960780
14,hipsthomas,left,11,0.568442
14,hipsthomas,right,11,0.679656
14,hipsthomas,left,12,0.612264
14,hipsthomas,right,12,0.494240
15,t1thomas,left,2,22.155400
15,t1thomas,right,2,24.081826
15,t1thomas,left,4,20.681520
15,t1thomas,right,4,23.588471
15,t1thomas,left,5,15.771593
15,t1thomas,right,5,20.013311
15,t1thomas,left,6,10.563155
15,t1thomas,right,6,18.427921
15,t1thomas,left,7,6.816325
15,t1thomas,right,7,18.347635
15,t1thomas,left,8,2.189399
15,t1thomas,right,8,10.696074
15,t1thomas,left,9,12.640962
15,t1thomas,right,9,12.416611
15,t1thomas,left,10,8.323112
15,t1thomas,right,10,10.522449
15,t1thomas,left,11,10.453971
15,t1thomas,right,11,14.374840
15,t1thomas,left,12,12.006257
15,t1thomas,right,12,14.953553
15,hipsthomas,left,2,22.943759
15,hipsthomas,right,2,24.112437
15,hipsthomas,left,4,20.558270
15,hipsthomas,right,4,23.551959
15,hipsthomas,left,5,16.678560
15,hipsthomas,right,5,20.492940
15,hipsthomas,left,6,11.758932
15,hipsthomas,right,6,18.748686
15,hipsthomas,left,7,7.053703
15,hipsthomas,right,7,18.084565
15,hipsthomas,left,8,2.341371
15,hipsthomas,right,8,10.607602
15,hipsthomas,left,9,12.635402
15,hipsthomas,right,9,12.221562
15,hipsthomas,left,10,8.161450
15,hipsthomas,right,10,10.542264
15,hipsthomas,left,11,10.923529
15,hipsthomas,right,11,14.171653
15,hipsthomas,left,12,11.908840
15,hipsthomas,right,12,14.631627
16,t1thomas,left,2,0.454417
16,t1thomas,right,2,0.284100
16,t1thomas,left,4,0.665304
16,t1thomas,right,4,0.390358
16,t1thomas,left,5,1.265726
16,t1thomas,right,5,0.955123
16,t1thomas,left,6,0.903528
16,t1thomas,right,6,0.577415
16,t1thomas,left,7,1.165457
16,t1thomas,right,7,0.637723
16,t1thomas,left,8,0.521251
16,t1thomas,right,8,0.710280
16,t1thomas,left,9,0.679441
16,t1thomas,right,9,1.049344
16,t1thomas,left,10,2.439319
16,t1thomas,right,10,3.232061
16,t1thomas,left,11,1.550069
16,t1thomas,right,11,1.238259
16,t1thomas,left,12,0.988134
16,t1thomas,right,12,0.691802
16,hipsthomas,left,2,0.624871
16,hipsthomas,right,2,0.589387
16,hipsthomas,left,4,0.613234
16,hipsthomas,right,4,0.359876
16,hipsthomas,left,5,0.942153
16,hipsthomas,right,5,1.150592
16,hipsthomas,left,6,0.508837
16,hipsthomas,right,6,0.553541
16,hipsthomas,left,7,0.634752
16,hipsthomas,right,7,0.618657
16,hipsthomas,left,8,0.759125
16,hipsthomas,right,8,0.947685
16,hipsthomas,left,9,0.550175
16,hipsthomas,right,9,1.231514
16,hipsthomas,left,10,2.244969
16,hipsthomas,right,10,2.875144
16,hipsthomas,left,11,0.565790
16,hipsthomas,right,11,0.716267
16,hipsthomas,left,12,0.513025
16,hipsthomas,right,12,0.476931
17,t1thomas,left,2,0.451423
17,t1thomas,right,2,0.286602
17,t1thomas,left,4,0.569536
17,t1thomas,right,4,0.424926
17,t1thomas,left,5,0.971059
17,t1thomas,right,5,1.102815
17,t1thomas,left,6,0.477960
17,t1thomas,right,6,0.438605
17,t1thomas,left,7,0.765975
17,t1thomas,right,7,0.518052
17,t1thomas,left,8,0.416235
17,t1thomas,right,8,0.551129
17,t1thomas,left,9,0.536720
17,t1thomas,right,9,1.017848
17,t1thomas,left,10,2.131015
17,t1thomas,right,10,3.057688
17,t1thomas,left,11,1.173882
17,t1thomas,right,11,0.902504
17,t1thomas,left,12,0.722870
17,t1thomas,right,12,0.700744
17,hipsthomas,left,2,0.657112
17,hipsthomas,right,2,0.527851
17,hipsthomas,left,4,0.730555
17,hipsthomas,right,4,0.479987
17,hipsthomas,left,5,0.910011
17,hipsthomas,right,5,1.002299
17,hipsthomas,left,6,0.388031
17,hipsthomas,right,6,0.454234
17,hipsthomas,left,7,0.489454
17,hipsthomas,right,7,0.547836
17,hipsthomas,left,8,0.573332
17,hipsthomas,right,8,0.959109
17,hipsthomas,left,9,0.436161
17,hipsthomas,right,9,0.924568
17,hipsthomas,left,10,1.977443
17,hipsthomas,right,10,2.830592
17,hipsthomas,left,11,0.583131
17,hipsthomas,right,11,0.695111
17,hipsthomas,left,12,0.536314
17,hipsthomas,right,12,0.508270
18,t1thomas,left,2,0.492691
18,t1thomas,right,2,0.363447
18,t1thomas,left,4,0.402794
18,t1thomas,right,4,0.489675
18,t1thomas,left,5,1.254113
18,t1thomas,right,5,1.669929
18,t1thomas,left,6,0.379232
18,t1thomas,right,6,0.428822
18,t1thomas,left,7,0.730311
18,t1thomas,right,7,0.664693
18,t1thomas,left,8,0.465996
18,t1thomas,right,8,0.727126
18,t1thomas,left,9,0.602904
18,t1thomas,right,9,1.077765
18,t1thomas,left,10,2.182444
18,t1thomas,right,10,3.049409
18,t1thomas,left,11,1.002212
18,t1thomas,right,11,1.223663
18,t1thomas,left,12,0.643927
18,t1thomas,right,12,0.684125
18,hipsthomas,left,2,0.802068
18,hipsthomas,right,2,0.707321
18,hipsthomas,left,4,0.667683
18,hipsthomas,right,4,0.417537
18,hipsthomas,left,5,0.908516
18,hipsthomas,right,5,0.964421
18,hipsthomas,left,6,0.448728
18,hipsthomas,right,6,0.507930
18,hipsthomas,left,7,0.927637
18,hipsthomas,right,7,0.671187
18,hipsthomas,left,8,0.731245
18,hipsthomas,right,8,0.930202
18,hipsthomas,left,9,0.503964
18,hipsthomas,right,9,0.907609
18,hipsthomas,left,10,2.040292
18,hipsthomas,right,10,2.390916
18,hipsthomas,left,11,0.612360
18,hipsthomas,right,11,0.895437
18,hipsthomas,left,12,0.597530
18,hipsthomas,right,12,0.576435
19,t1thomas,left,2,0.530105
19,t1thomas,right,2,0.398150
19,t1thomas,left,4,0.535302
19,t1thomas,right,4,0.518391
19,t1thomas,left,5,1.170847
19,t1thomas,right,5,1.135121
19,t1thomas,left,6,0.439273
19,t1thomas,right,6,0.384768
19,t1thomas,left,7,0.805898
19,t1thomas,right,7,0.759082
19,t1thomas,left,8,0.448575
19,t1thomas,right,8,0.710534
19,t1thomas,left,9,0.666248
19,t1thomas,right,9,1.134759
19,t1thomas,left,10,2.501518
19,t1thomas,right,10,3.080313
19,t1thomas,left,11,1.125254
19,t1thomas,right,11,0.950174
19,t1thomas,left,12,0.756602
19,t1thomas,right,12,0.701750
19,hipsthomas,left,2,0.796616
19,hipsthomas,right,2,0.541974
19,hipsthomas,left,4,0.805419
19,hipsthomas,right,4,0.463810
19,hipsthomas,left,5,1.017380
19,hipsthomas,right,5,1.006615
19,hipsthomas,left,6,0.468035
19,hipsthomas,right,6,0.456828
19,hipsthomas,left,7,0.904343
19,hipsthomas,right,7,0.699516
19,hipsthomas,left,8,0.676993
19,hipsthomas,right,8,0.957434
19,hipsthomas,left,9,0.471034
19,hipsthomas,right,9,0.915394
19,hipsthomas,left,10,2.154633
